,Unnamed: 0.1,City,State,Zip3,County,2005,2006,2007,2008    ,2009,2010,2011,2012,2013,2014
809,815.0,LAS CRUCES,NM,880,Dona Ana County,5.6     ,4.7     ,4.2,4.7,7.3,7.7,7.6,7.3,7.5,7.2
810,816.0,CLOVIS,NM,881,Curry County,4.1     ,3.4     ,2.8,3.2,4.5,5.4,5.1,4.9,5.1,4.9
811,817.0,ROSWELL,NM,882,Chaves County,5.8     ,4.4     ,3.9,4.3,7.0,7.6,6.8,6.5,6.3,6.0
812,818.0,ALAMOGORDO,NM,883,Otero County,4.9     ,4.2     ,3.8,4.4,6.7,7.2,6.7,6.4,6.3,6.1
813,819.0,TUCUMCARI,NM,884,Quay County,5.3     ,4.6     ,4.5,4.9,6.8,9.3,9.3,7.7,6.9,6.2
814,746.0,EL PASO,TX,885,El Paso County,7.0     ,6.7     ,5.8,6.1,8.8,9.2,9.5,8.6,8.0,6.5
815,820.0,LAS VEGAS,NV,889,Clark County,4.1     ,4.0     ,4.5,6.6,11.5,13.8,13.3,11.3,9.6,7.8
816,821.0,LAS VEGAS,NV,890,Clark County,4.1     ,4.0     ,4.5,6.6,11.5,13.8,13.3,11.3,9.6,7.8
817,822.0,LAS VEGAS,NV,891,Clark County,4.1     ,4.0     ,4.5,6.6,11.5,13.8,13.3,11.3,9.6,7.8
818,823.0,ELY,NV,893,White Pine County,3.9     ,3.7     ,3.6,4.7,6.9,9.2,8.7,7.7,7.1,6.0
819,824.0,RENO,NV,894,Washoe County,3.9     ,3.8     ,4.3,6.8,11.1,12.9,12.6,11.0,9.4,7.4
820,825.0,RENO,NV,895,Washoe County,3.9     ,3.8     ,4.3,6.8,11.1,12.9,12.6,11.0,9.4,7.4
821,826.0,RENO,NV,897,Washoe County,3.9     ,3.8     ,4.3,6.8,11.1,12.9,12.6,11.0,9.4,7.4
822,828.0,ELKO,NV,898,Elko County,3.5     ,3.4     ,3.3,4.3,6.3,7.7,7.3,6.3,6.1,5.5
823,829.0,LOS ANGELES,CA,900,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
824,830.0,LOS ANGELES,CA,901,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
825,831.0,INGLEWOOD,CA,902,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
826,832.0,INGLEWOOD,CA,903,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
827,833.0,INGLEWOOD,CA,904,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
828,834.0,LONG BEACH,CA,905,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
829,835.0,LONG BEACH,CA,906,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
830,836.0,LONG BEACH,CA,907,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
831,837.0,LONG BEACH,CA,908,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
832,838.0,PASADENA,CA,910,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
833,839.0,PASADENA,CA,911,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
834,840.0,PASADENA,CA,912,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
835,841.0,SANTA CLARITA,CA,913,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
836,842.0,SANTA CLARITA,CA,914,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
837,843.0,SANTA CLARITA,CA,915,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
838,844.0,SANTA CLARITA,CA,916,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
839,845.0,CITY OF INDUSTRY,CA,917,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
840,846.0,CITY OF INDUSTRY,CA,918,Los Angeles County,5.4     ,4.8     ,5.1,7.6,11.6,12.5,12.2,10.9,9.8,8.3
841,847.0,SAN DIEGO,CA,919,San Diego County,4.3     ,4.0     ,4.6,6.0,9.4,10.7,10.3,9.1,7.8,6.4
842,848.0,SAN DIEGO,CA,920,San Diego County,4.3     ,4.0     ,4.6,6.0,9.4,10.7,10.3,9.1,7.8,6.4
843,849.0,SAN DIEGO,CA,921,San Diego County,4.3     ,4.0     ,4.6,6.0,9.4,10.7,10.3,9.1,7.8,6.4
844,850.0,SAN BERNARDINO,CA,922,San Bernardino County,5.2     ,4.8     ,5.6,8.0,12.7,13.5,12.9,11.4,9.8,8.1
845,851.0,SAN BERNARDINO,CA,923,San Bernardino County,5.2     ,4.8     ,5.6,8.0,12.7,13.5,12.9,11.4,9.8,8.1
846,852.0,SAN BERNARDINO,CA,924,San Bernardino County,5.2     ,4.8     ,5.6,8.0,12.7,13.5,12.9,11.4,9.8,8.1
847,853.0,SAN BERNARDINO,CA,925,San Bernardino County,5.2     ,4.8     ,5.6,8.0,12.7,13.5,12.9,11.4,9.8,8.1
848,854.0,SANTA ANA,CA,926,Orange County,3.7     ,3.4     ,3.9,5.3,8.7,9.7,9.0,7.8,6.5,5.5
849,855.0,SANTA ANA,CA,927,Orange County,3.7     ,3.4     ,3.9,5.3,8.7,9.7,9.0,7.8,6.5,5.5
850,856.0,ANAHEIM,CA,928,Orange County,3.7     ,3.4     ,3.9,5.3,8.7,9.7,9.0,7.8,6.5,5.5
851,857.0,OXNARD,CA,930,Ventura County,4.7     ,4.3     ,4.9,6.3,9.6,10.8,10.2,9.1,7.9,6.7
852,858.0,GOLETA,CA,931,Santa Barbara County,4.3     ,4.0     ,4.4,5.5,8.2,9.7,9.3,8.3,7.1,6.1
853,860.0,BAKERSFIELD,CA,932,Kern County,8.4     ,7.5     ,8.2,9.8,14.1,15.6,14.8,13.2,11.7,10.4
854,861.0,BAKERSFIELD,CA,933,Kern County,8.4     ,7.5     ,8.2,9.8,14.1,15.6,14.8,13.2,11.7,10.4
855,859.0,GOLETA,CA,934,Santa Barbara County,4.3     ,4.0     ,4.4,5.5,8.2,9.7,9.3,8.3,7.1,6.1
856,862.0,MOJAVE,CA,935,Kern County,8.4     ,7.5     ,8.2,9.8,14.1,15.6,14.8,13.2,11.7,10.4
857,863.0,FRESNO,CA,936,Fresno County,9.0     ,8.0     ,8.6,10.6,14.7,16.7,16.5,15.2,13.2,11.6
858,864.0,FRESNO,CA,937,Fresno County,9.0     ,8.0     ,8.6,10.6,14.7,16.7,16.5,15.2,13.2,11.6
859,865.0,FRESNO,CA,938,Fresno County,9.0     ,8.0     ,8.6,10.6,14.7,16.7,16.5,15.2,13.2,11.6
860,866.0,SALINAS,CA,939,Monterey County,7.3     ,6.9     ,7.1,8.5,11.5,12.7,12.7,11.6,10.3,9.1
861,867.0,SAN FRANCISCO,CA,940,San Francisco County,,,,,,,,,,
862,868.0,SAN FRANCISCO,CA,941,San Francisco County,,,,,,,,,,
863,871.0,WEST SACRAMENTO,CA,942,Yolo County,5.5     ,5.2     ,5.7,7.4,11.0,12.2,11.8,10.7,9.1,7.7
864,869.0,SAN FRANCISCO,CA,943,San Francisco County,,,,,,,,,,
865,870.0,SAN FRANCISCO,CA,944,San Francisco County,,,,,,,,,,
866,875.0,OAKLAND,CA,945,Alameda County,5.1     ,4.4     ,4.7,6.2,10.3,10.9,10.1,8.7,7.3,5.9
867,876.0,OAKLAND,CA,946,Alameda County,5.1     ,4.4     ,4.7,6.2,10.3,10.9,10.1,8.7,7.3,5.9
868,877.0,OAKLAND,CA,947,Alameda County,5.1     ,4.4     ,4.7,6.2,10.3,10.9,10.1,8.7,7.3,5.9
869,878.0,OAKLAND,CA,948,Alameda County,5.1     ,4.4     ,4.7,6.2,10.3,10.9,10.1,8.7,7.3,5.9
870,879.0,PETALUMA,CA,949,Sonoma County,4.4     ,4.0     ,4.3,5.8,9.4,10.7,10.1,8.8,7.0,5.6
871,881.0,SAN JOSE,CA,950,Santa Clara County,5.3     ,4.5     ,4.7,6.0,10.6,10.4,9.3,7.9,6.5,5.2
872,882.0,SAN JOSE,CA,951,Santa Clara County,5.3     ,4.5     ,4.7,6.0,10.6,10.4,9.3,7.9,6.5,5.2
873,883.0,STOCKTON,CA,952,San Joaquin County,7.9     ,7.4     ,8.1,10.4,14.9,16.5,16.2,14.4,12.4,10.6
874,884.0,STOCKTON,CA,953,San Joaquin County,7.9     ,7.4     ,8.1,10.4,14.9,16.5,16.2,14.4,12.4,10.6
875,880.0,PETALUMA,CA,954,Sonoma County,4.4     ,4.0     ,4.3,5.8,9.4,10.7,10.1,8.8,7.0,5.6
876,885.0,EUREKA,CA,955,Humboldt County,6.1     ,5.5     ,5.9,7.3,10.7,10.6,10.6,9.6,8.2,6.8
877,872.0,WEST SACRAMENTO,CA,956,Yolo County,5.5     ,5.2     ,5.7,7.4,11.0,12.2,11.8,10.7,9.1,7.7
878,873.0,WEST SACRAMENTO,CA,957,Yolo County,5.5     ,5.2     ,5.7,7.4,11.0,12.2,11.8,10.7,9.1,7.7
879,874.0,WEST SACRAMENTO,CA,958,Yolo County,5.5     ,5.2     ,5.7,7.4,11.0,12.2,11.8,10.7,9.1,7.7
880,886.0,MARYSVILLE,CA,959,Yuba County,9.0     ,8.8     ,9.3,11.9,16.8,17.8,17.0,15.4,13.1,11.2
881,887.0,REDDING,CA,960,Shasta County,7.2     ,6.6     ,7.5,10.1,14.3,16.8,16.0,14.2,11.8,9.7
882,827.0,RENO,NV,961,Washoe County,3.9     ,3.8     ,4.3,6.8,11.1,12.9,12.6,11.0,9.4,7.4
883,888.0,HONOLULU,HI,967,Honolulu County,,,,,,,,,,
884,889.0,HONOLULU,HI,968,Honolulu County,,,,,,,,,,
885,890.0,BARRIGADA,GU,969,,,,,,,,,,,
886,891.0,PORTLAND,OR,970,Multnomah County,6.1     ,5.1     ,4.9,5.9,10.6,9.6,8.3,7.6,6.8,6.1
887,892.0,PORTLAND,OR,971,Multnomah County,6.1     ,5.1     ,4.9,5.9,10.6,9.6,8.3,7.6,6.8,6.1
888,893.0,PORTLAND,OR,972,Multnomah County,6.1     ,5.1     ,4.9,5.9,10.6,9.6,8.3,7.6,6.8,6.1
889,895.0,SALEM,OR,973,Marion County,6.5     ,5.6     ,5.4,6.6,11.1,11.2,10.5,9.9,8.8,7.5
890,896.0,SPRINGFIELD,OR,974,Lane County,6.1     ,5.4     ,5.2,6.7,12.3,11.0,9.6,8.9,7.9,7.1
891,897.0,MEDFORD,OR,975,Jackson County,6.2     ,5.7     ,5.6,7.9,12.8,12.5,11.7,11.1,9.7,8.6
892,898.0,KLAMATH FALLS,OR,976,Klamath County,7.7     ,6.6     ,6.9,9.2,14.1,12.9,12.0,11.7,10.8,9.7
893,899.0,BEND,OR,977,Deschutes County,5.7     ,4.6     ,5.0,8.2,14.9,13.8,12.3,11.2,9.5,7.9
894,900.0,PENDLETON,OR,978,Umatilla County,7.9     ,6.7     ,5.8,6.6,9.8,10.3,9.5,9.0,8.7,7.9
895,782.0,BOISE,ID,979,Ada County,3.3     ,2.7     ,2.7,4.9,8.9,8.3,7.3,6.2,5.2,4.1
896,901.0,SEATTLE,WA,980,King County,4.4     ,3.7     ,3.2,3.9,8.0,9.0,8.0,6.4,4.9,4.6
897,902.0,SEATTLE,WA,981,King County,4.4     ,3.7     ,3.2,3.9,8.0,9.0,8.0,6.4,4.9,4.6
898,903.0,EVERETT,WA,982,Snohomish County,4.8     ,4.1     ,3.5,4.6,9.4,10.7,9.5,7.5,5.7,5.1
899,904.0,TACOMA,WA,983,Pierce County,6.1     ,5.6     ,5.3,6.1,9.7,10.4,10.0,9.1,8.3,7.2
900,905.0,TACOMA,WA,984,Pierce County,6.1     ,5.6     ,5.3,6.1,9.7,10.4,10.0,9.1,8.3,7.2
901,906.0,TUMWATER,WA,985,Thurston County,5.3     ,5.0     ,4.9,5.4,7.9,9.0,8.8,8.3,7.5,6.6
902,894.0,PORTLAND,OR,986,Multnomah County,6.1     ,5.1     ,4.9,5.9,10.6,9.6,8.3,7.6,6.8,6.1
903,907.0,WENATCHEE,WA,988,Chelan County,6.2     ,5.6     ,5.5,5.9,8.1,8.9,8.4,7.8,7.2,6.4
904,908.0,YAKIMA,WA,989,Yakima County,7.8     ,7.4     ,7.0,7.3,9.0,10.6,10.6,10.3,9.9,8.9
905,784.0,SPOKANE,WA,990,Spokane County,5.9     ,5.4     ,5.3,6.0,9.3,10.1,9.5,8.8,8.1,7.1
906,785.0,SPOKANE,WA,991,Spokane County,5.9     ,5.4     ,5.3,6.0,9.3,10.1,9.5,8.8,8.1,7.1
907,786.0,SPOKANE,WA,992,Spokane County,5.9     ,5.4     ,5.3,6.0,9.3,10.1,9.5,8.8,8.1,7.1
908,909.0,PASCO,WA,993,Franklin County,7.4     ,7.6     ,6.9,6.6,8.4,8.9,9.0,9.5,9.3,8.5
909,779.0,LEWISTON,ID,994,Nez Perce County,4.4     ,3.6     ,3.0,4.6,6.8,6.7,6.3,5.8,5.0,4.1
910,910.0,ANCHORAGE,AK,995,Anchorage Borough/municipality,5.5     ,5.3     ,5.1,5.4,6.5,6.6,6.0,5.4,5.2,5.1
911,911.0,ANCHORAGE,AK,996,Anchorage Borough/municipality,5.5     ,5.3     ,5.1,5.4,6.5,6.6,6.0,5.4,5.2,5.1
912,912.0,FAIRBANKS,AK,997,Fairbanks North Star Borough,5.8     ,5.7     ,5.6,6.1,7.1,6.6,6.5,6.1,5.8,5.7
913,913.0,JUNEAU,AK,998,Juneau Borough/city,5.3     ,4.8     ,4.5,4.8,5.9,5.9,5.5,5.1,5.0,5.1
914,914.0,KETCHIKAN,AK,999,Ketchikan Gateway Borough,6.7     ,6.1     ,5.7,5.9,7.1,8.7,8.5,7.9,7.5,7.6
915,,MELVILLE,NY,005,Nassau County,4.0     ,3.7     ,3.7,4.7,6.9,7.1,6.8,7.0,5.9,4.8
916,,SAN JUAN,PR,006,San Juan Municipio,8.0     ,7.3     ,8.1,8.7,11.1,10.3,10.0,9.0,8.3,8.3
917,,SAN JUAN,PR,007,San Juan Municipio,8.0     ,7.3     ,8.1,8.7,11.1,10.3,10.0,9.0,8.3,8.3
918,,SAN JUAN,PR,008,San Juan Municipio,8.0     ,7.3     ,8.1,8.7,11.1,10.3,10.0,9.0,8.3,8.3
919,,SAN JUAN,PR,009,San Juan Municipio,8.0     ,7.3     ,8.1,8.7,11.1,10.3,10.0,9.0,8.3,8.3
920,,SPRINGFIELD,MA,010,Hampden County,5.8     ,6.0     ,5.7,6.7,9.3,10.4,9.5,8.8,9.1,7.8
921,,SPRINGFIELD,MA,011,Hampden County,5.8     ,6.0     ,5.7,6.7,9.3,10.4,9.5,8.8,9.1,7.8
922,,SPRINGFIELD,MA,012,Hampden County,5.8     ,6.0     ,5.7,6.7,9.3,10.4,9.5,8.8,9.1,7.8
923,,SPRINGFIELD,MA,013,Hampden County,5.8     ,6.0     ,5.7,6.7,9.3,10.4,9.5,8.8,9.1,7.8
924,,SHREWSBURY,MA,014,Worcester County,5.2     ,5.3     ,5.1,6.0,8.9,8.9,7.8,7.2,7.3,6.2
925,,SHREWSBURY,MA,015,Worcester County,5.2     ,5.3     ,5.1,6.0,8.9,8.9,7.8,7.2,7.3,6.2
926,,SHREWSBURY,MA,016,Worcester County,5.2     ,5.3     ,5.1,6.0,8.9,8.9,7.8,7.2,7.3,6.2
927,,SHREWSBURY,MA,017,Worcester County,5.2     ,5.3     ,5.1,6.0,8.9,8.9,7.8,7.2,7.3,6.2
928,,NORTH READING,MA,018,Middlesex County,4.1     ,4.1     ,3.8,4.5,6.9,6.9,5.9,5.4,5.5,4.6
929,,NORTH READING,MA,019,Middlesex County,4.1     ,4.1     ,3.8,4.5,6.9,6.9,5.9,5.4,5.5,4.6
930,,BROCKTON,MA,020,Plymouth County,4.9     ,5.0     ,4.9,5.9,8.5,9.0,7.8,7.1,7.0,6.0
931,,BOSTON,MA,021,Suffolk County,5.3     ,5.1     ,4.6,5.4,7.7,7.7,6.7,6.2,6.3,5.4
932,,BOSTON,MA,022,Suffolk County,5.3     ,5.1     ,4.6,5.4,7.7,7.7,6.7,6.2,6.3,5.4
933,,BROCKTON,MA,023,Plymouth County,4.9     ,5.0     ,4.9,5.9,8.5,9.0,7.8,7.1,7.0,6.0
934,,WALTHAM,MA,024,Middlesex County,4.1     ,4.1     ,3.8,4.5,6.9,6.9,5.9,5.4,5.5,4.6
935,,WAREHAM,MA,025,Plymouth County,4.9     ,5.0     ,4.9,5.9,8.5,9.0,7.8,7.1,7.0,6.0
936,,WAREHAM,MA,026,Plymouth County,4.9     ,5.0     ,4.9,5.9,8.5,9.0,7.8,7.1,7.0,6.0
937,,PROVIDENCE,RI,027,Providence County,5.4     ,5.3     ,5.6,8.4,11.9,11.9,11.8,11.0,9.8,8.2
938,,PROVIDENCE,RI,028,Providence County,5.4     ,5.3     ,5.6,8.4,11.9,11.9,11.8,11.0,9.8,8.2
939,,PROVIDENCE,RI,029,Providence County,5.4     ,5.3     ,5.6,8.4,11.9,11.9,11.8,11.0,9.8,8.2
940,,MANCHESTER,NH,030,Hillsborough County,3.6     ,3.6     ,3.5,3.9,6.5,6.1,5.6,5.8,5.3,4.5
941,,MANCHESTER,NH,031,Hillsborough County,3.6     ,3.6     ,3.5,3.9,6.5,6.1,5.6,5.8,5.3,4.5
942,,MANCHESTER,NH,032,Hillsborough County,3.6     ,3.6     ,3.5,3.9,6.5,6.1,5.6,5.8,5.3,4.5
943,,MANCHESTER,NH,033,Hillsborough County,3.6     ,3.6     ,3.5,3.9,6.5,6.1,5.6,5.8,5.3,4.5
944,,MANCHESTER,NH,034,Hillsborough County,3.6     ,3.6     ,3.5,3.9,6.5,6.1,5.6,5.8,5.3,4.5
945,,WHITE RIVER JUNCTION,VT,035,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
946,,WHITE RIVER JUNCTION,VT,036,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
947,,WHITE RIVER JUNCTION,VT,037,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
948,,PORTSMOUTH,NH,038,Rockingham County,4.1     ,3.8     ,3.8,4.2,6.6,6.0,5.6,5.8,5.5,4.7
949,,PORTSMOUTH,NH,039,Rockingham County,4.1     ,3.8     ,3.8,4.2,6.6,6.0,5.6,5.8,5.5,4.7
950,,SCARBOROUGH,ME,040,Cumberland County,3.6     ,3.4     ,3.4,4.2,6.5,6.6,6.3,6.0,5.3,4.4
951,,SCARBOROUGH,ME,041,Cumberland County,3.6     ,3.4     ,3.4,4.2,6.5,6.6,6.3,6.0,5.3,4.4
952,,SCARBOROUGH,ME,042,Cumberland County,3.6     ,3.4     ,3.4,4.2,6.5,6.6,6.3,6.0,5.3,4.4
953,,SCARBOROUGH,ME,043,Cumberland County,3.6     ,3.4     ,3.4,4.2,6.5,6.6,6.3,6.0,5.3,4.4
954,,HAMPDEN,ME,044,Penobscot County,5.1     ,5.0     ,5.1,5.8,8.2,8.6,8.4,7.8,6.9,6.2
955,,SCARBOROUGH,ME,045,Cumberland County,3.6     ,3.4     ,3.4,4.2,6.5,6.6,6.3,6.0,5.3,4.4
956,,HAMPDEN,ME,046,Penobscot County,5.1     ,5.0     ,5.1,5.8,8.2,8.6,8.4,7.8,6.9,6.2
957,,HAMPDEN,ME,047,Penobscot County,5.1     ,5.0     ,5.1,5.8,8.2,8.6,8.4,7.8,6.9,6.2
958,,SCARBOROUGH,ME,048,Cumberland County,3.6     ,3.4     ,3.4,4.2,6.5,6.6,6.3,6.0,5.3,4.4
959,,HAMPDEN,ME,049,Penobscot County,5.1     ,5.0     ,5.1,5.8,8.2,8.6,8.4,7.8,6.9,6.2
960,,WHITE RIVER JUNCTION,VT,050,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
961,,WHITE RIVER JUNCTION,VT,051,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
962,,WHITE RIVER JUNCTION,VT,052,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
963,,WHITE RIVER JUNCTION,VT,053,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
964,,ESSEX JUNCTION,VT,054,Chittenden County,3.1     ,3.2     ,3.4,4.0,5.6,4.8,4.1,3.7,3.4,3.1
965,,NORTH READING,MA,055,Middlesex County,4.1     ,4.1     ,3.8,4.5,6.9,6.9,5.9,5.4,5.5,4.6
966,,ESSEX JUNCTION,VT,056,Chittenden County,3.1     ,3.2     ,3.4,4.0,5.6,4.8,4.1,3.7,3.4,3.1
967,,WHITE RIVER JUNCTION,VT,057,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
968,,WHITE RIVER JUNCTION,VT,058,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
969,,WHITE RIVER JUNCTION,VT,059,Windsor County,3.0     ,3.0     ,3.4,3.8,5.8,6.1,5.4,4.6,4.1,3.7
970,,HARTFORD,CT,060,Hartford County,5.3     ,4.7     ,4.9,6.0,8.3,9.5,9.2,8.7,8.0,6.9
971,,HARTFORD,CT,061,Hartford County,5.3     ,4.7     ,4.9,6.0,8.3,9.5,9.2,8.7,8.0,6.9
972,,HARTFORD,CT,062,Hartford County,5.3     ,4.7     ,4.9,6.0,8.3,9.5,9.2,8.7,8.0,6.9
973,,WALLINGFORD,CT,063,New Haven County,5.3     ,4.8     ,4.9,6.2,8.6,10.0,9.7,9.1,8.4,7.2
974,,WALLINGFORD,CT,064,New Haven County,5.3     ,4.8     ,4.9,6.2,8.6,10.0,9.7,9.1,8.4,7.2
975,,WALLINGFORD,CT,065,New Haven County,5.3     ,4.8     ,4.9,6.2,8.6,10.0,9.7,9.1,8.4,7.2
976,,WALLINGFORD,CT,066,New Haven County,5.3     ,4.8     ,4.9,6.2,8.6,10.0,9.7,9.1,8.4,7.2
977,,WATERBURY,CT,067,New Haven County,5.3     ,4.8     ,4.9,6.2,8.6,10.0,9.7,9.1,8.4,7.2
978,,STAMFORD,CT,068,Fairfield County,4.4     ,3.8     ,3.9,5.2,7.5,8.4,8.2,7.8,7.2,6.2
979,,STAMFORD,CT,069,Fairfield County,4.4     ,3.8     ,3.9,5.2,7.5,8.4,8.2,7.8,7.2,6.2
980,,KEARNY,NJ,070,Hudson County,5.5     ,5.6     ,5.0,6.2,10.5,9.6,9.2,9.1,8.0,6.5
981,,KEARNY,NJ,071,Hudson County,5.5     ,5.6     ,5.0,6.2,10.5,9.6,9.2,9.1,8.0,6.5
982,,KEARNY,NJ,072,Hudson County,5.5     ,5.6     ,5.0,6.2,10.5,9.6,9.2,9.1,8.0,6.5
983,,KEARNY,NJ,073,Hudson County,5.5     ,5.6     ,5.0,6.2,10.5,9.6,9.2,9.1,8.0,6.5
984,,TETERBORO,NJ,074,Bergen County,3.7     ,3.9     ,3.4,4.4,7.8,8.0,7.7,7.7,6.7,5.4
985,,TETERBORO,NJ,075,Bergen County,3.7     ,3.9     ,3.4,4.4,7.8,8.0,7.7,7.7,6.7,5.4
986,,TETERBORO,NJ,076,Bergen County,3.7     ,3.9     ,3.4,4.4,7.8,8.0,7.7,7.7,6.7,5.4
987,,EATONTOWN,NJ,077,Monmouth County,4.1     ,4.2     ,3.7,4.8,8.3,8.7,8.5,8.7,7.4,6.0
988,,WHIPPANY,NJ,078,Morris County,3.3     ,3.4     ,3.0,3.9,7.1,7.4,7.0,7.0,6.1,4.9
989,,WHIPPANY,NJ,079,Morris County,3.3     ,3.4     ,3.0,3.9,7.1,7.4,7.0,7.0,6.1,4.9
990,,BELLMAWR,NJ,080,Camden County,4.8     ,5.3     ,4.8,5.9,9.9,11.0,10.8,10.6,9.2,7.5
991,,BELLMAWR,NJ,081,Camden County,4.8     ,5.3     ,4.8,5.9,9.9,11.0,10.8,10.6,9.2,7.5
992,,BELLMAWR,NJ,082,Camden County,4.8     ,5.3     ,4.8,5.9,9.9,11.0,10.8,10.6,9.2,7.5
993,,BELLMAWR,NJ,083,Camden County,4.8     ,5.3     ,4.8,5.9,9.9,11.0,10.8,10.6,9.2,7.5
994,,BELLMAWR,NJ,084,Camden County,4.8     ,5.3     ,4.8,5.9,9.9,11.0,10.8,10.6,9.2,7.5
995,,TRENTON,NJ,085,Mercer County,3.9     ,4.3     ,3.8,4.7,7.6,8.4,8.2,8.2,7.1,5.7
996,,TRENTON,NJ,086,Mercer County,3.9     ,4.3     ,3.8,4.7,7.6,8.4,8.2,8.2,7.1,5.7
997,,TRENTON,NJ,087,Mercer County,3.9     ,4.3     ,3.8,4.7,7.6,8.4,8.2,8.2,7.1,5.7
998,,EDISON,NJ,088,Middlesex County,4.2     ,4.4     ,3.9,4.9,8.5,8.9,8.7,8.6,7.4,6.0
999,,EDISON,NJ,089,Middlesex County,4.2     ,4.4     ,3.9,4.9,8.5,8.9,8.7,8.6,7.4,6.0
1000,,NEW YORK,NY,100,New York County,5.1     ,4.3     ,4.3,4.9,8.4,8.6,7.8,8.0,7.4,6.1
1001,,NEW YORK,NY,101,New York County,5.1     ,4.3     ,4.3,4.9,8.4,8.6,7.8,8.0,7.4,6.1
1002,,NEW YORK,NY,102,New York County,5.1     ,4.3     ,4.3,4.9,8.4,8.6,7.8,8.0,7.4,6.1
1003,,STATEN ISLAND,NY,103,Richmond County,5.3     ,4.5     ,4.6,5.1,8.2,9.4,9.1,9.3,8.7,7.2
1004,,BRONX,NY,104,Bronx County,7.6     ,6.7     ,6.8,7.6,12.0,12.0,12.0,12.5,11.7,9.8
1005,,WHITE PLAINS,NY,105,Westchester County,4.0     ,3.8     ,3.7,4.8,7.1,7.4,7.1,7.3,6.3,5.1
1006,,WHITE PLAINS,NY,106,Westchester County,4.0     ,3.8     ,3.7,4.8,7.1,7.4,7.1,7.3,6.3,5.1
1007,,WHITE PLAINS,NY,107,Westchester County,4.0     ,3.8     ,3.7,4.8,7.1,7.4,7.1,7.3,6.3,5.1
1008,,WHITE PLAINS,NY,108,Westchester County,4.0     ,3.8     ,3.7,4.8,7.1,7.4,7.1,7.3,6.3,5.1
1009,,WHITE PLAINS,NY,109,Westchester County,4.0     ,3.8     ,3.7,4.8,7.1,7.4,7.1,7.3,6.3,5.1
1010,,FLUSHING,NY,110,Queens County,5.2     ,4.5     ,4.5,5.0,8.4,8.6,8.1,8.3,7.7,6.4
1011,,FLUSHING,NY,111,Queens County,5.2     ,4.5     ,4.5,5.0,8.4,8.6,8.1,8.3,7.7,6.4
1012,,BROOKLYN,NY,112,Kings County,6.2     ,5.4     ,5.4,6.0,9.9,9.9,9.6,9.8,9.4,7.7
1013,,FLUSHING,NY,113,Queens County,5.2     ,4.5     ,4.5,5.0,8.4,8.6,8.1,8.3,7.7,6.4
1014,,FLUSHING,NY,114,Queens County,5.2     ,4.5     ,4.5,5.0,8.4,8.6,8.1,8.3,7.7,6.4
